subject1_marks,subject1_outof,subject2_marks,subject2_outof,subject3_marks,subject3_outof,subject4_marks,subject4_outof,subject5_marks,subject5_outof,average_marks_percent,previous_year_percentage,attendance,study_hours,sleep_hours,focus_time,behaviour_score,final_score,risk_level
54,70,65,70,77,80,40,100,28,80,68.25,63.59160209716849,90.47803316832159,2.8504586445718445,5.710149230261983,1.9892225426678736,64.44461518922934,68.57519042133478,Low
53,60,53,70,31,70,31,50,34,70,63.78095238095237,48.3836773514485,59.45072650922823,4.821024130876646,8.864862486156659,1.9146789668508835,79.30210362819811,67.96462242594572,Low
22,50,68,80,31,50,47,50,58,70,73.57142857142858,79.76964128373095,89.46960830176015,3.094800100333275,8.187497982892806,3.1407492651832922,77.30245448534168,78.48902466752675,Low
25,80,38,50,50,70,44,50,39,70,64.47857142857143,63.612473074701214,75.72234035158003,2.263443747788548,7.208216683659111,2.373380374073683,63.94047525378032,65.79603882448711,Low
50,50,22,70,48,50,53,80,55,70,74.45,89.21611216249721,89.4152038212405,5.070140798710287,7.739266571003144,2.3124905421834896,92.76783379106182,80.13719341681364,Minimal
48,50,33,60,25,80,43,60,85,100,67.78333333333333,60.797124473075286,70.83882391819994,4.047503024124945,6.307104219809746,1.8760603185309788,76.31951581837923,70.0405395512108,Low
49,70,68,100,31,50,44,50,42,100,66.0,54.42956911512781,94.43735175716965,1.9743924660343,7.368540837788714,2.0063714261178642,59.25137409723861,67.17922289266869,Low
27,60,31,80,43,80,31,60,45,60,52.833333333333336,47.46442706238328,67.59078572651683,3.6285253317994726,5.088001480429802,1.4436246149427094,64.48057804007351,58.13246279878498,Medium
35,60,28,60,26,50,29,50,45,50,61.0,64.92214508926173,72.61245590602923,3.8326541339767846,8.755687709086464,2.1517693829804205,73.10548076017497,65.3075953286489,Low
20,50,73,100,43,50,34,80,15,50,54.3,55.59430571850284,67.36441905919632,3.24917920248491,8.165934611665065,0.5,50.22823393076873,50.45503536751562,Medium
74,80,46,100,40,60,46,60,41,50,72.76666666666667,75.99725350177732,90.84176850248818,2.502650277875609,6.330555305392937,1.8651946952521052,62.76262658152596,72.6877851684959,Low
34,80,18,50,44,50,35,50,42,80,57.8,57.77544405594022,68.35995238989149,4.17969924624708,6.660406731393642,1.2030143550219838,70.66313125167979,58.89922770912186,Medium
64,70,21,50,27,50,54,60,60,100,67.4857142857143,61.66752508508164,97.0045258513714,3.4709581693519063,7.692553550033372,2.919538748801018,83.60542176666638,70.23526227182374,Low
63,100,38,50,41,80,48,70,67,80,68.5142857142857,79.35028399175384,70.86310948058234,3.230751573770275,6.8369548346490525,1.297213730761544,62.365963993376425,64.74544607967857,Medium
24,50,73,100,75,100,66,100,39,60,65.4,66.63541117253838,80.98795864060504,3.7908376186468837,6.696938680484759,2.731217567374564,83.31934772427498,64.47014127141294,Medium
50,50,43,60,34,50,39,80,42,50,74.48333333333333,72.81946746050585,82.30681717034277,4.1770241389649705,6.183547527789202,0.5,65.00092310668398,74.13542668452276,Low
39,80,56,70,36,100,70,80,29,70,58.73571428571429,67.56925142283504,82.15662143718139,1.1371470460979265,7.867859690757838,1.6225123244532291,45.81225584922969,57.13413269291153,Medium
49,70,43,50,51,60,36,80,46,80,68.7,74.64359815315609,100.0,5.55172270676785,7.476274351000504,2.672007861396486,102.23730568164336,78.59282787792553,Low
31,50,46,70,30,80,43,60,24,50,56.97619047619048,49.01620081243693,68.7271305943938,3.025658653325647,7.415500428553799,2.898291162987046,76.1122112225663,59.646424911889525,Medium
61,80,80,80,40,50,19,50,75,80,77.6,65.77659085469773,71.36816011844536,2.1612594726436787,8.377434200735799,2.523723330326406,59.98664404154538,75.21028181733811,Low
31,60,30,60,50,70,37,100,68,80,59.01904761904761,56.01433667695698,87.06263923724863,1.082250777739503,7.508389932690137,3.6194476986294823,65.72324868741472,55.299474617896834,Medium
43,60,67,80,49,70,54,70,30,50,72.51190476190477,71.9176760323883,65.08011285912681,1.8462139564133548,7.913937556707303,3.1139777303540583,66.10992815358682,75.33813355159349,Low
40,70,39,60,73,100,24,50,60,80,63.62857142857142,69.89061518327772,54.600034869236,2.4120598138073586,7.515466376149551,3.1101154456461257,70.68175608145845,65.15838094829807,Low
56,100,43,50,64,70,74,100,53,60,79.15238095238095,73.84643539475023,61.20380320443089,1.3870626355641757,5.236413486502455,2.1980095332609637,48.97110200869449,76.05487481677773,Low
41,50,31,60,32,50,82,100,38,70,66.7904761904762,58.31227268551073,88.76916942879829,3.017127681403721,5.950666638663691,1.6743709496585755,62.791903253502795,67.60175391715242,Low
97,100,40,100,41,70,32,70,36,60,60.25714285714287,58.73147848426235,66.67217364500377,4.704308318930352,6.41181283140829,0.8650331699620211,72.3606322534241,61.95586300402036,Medium
33,50,69,80,41,50,38,80,57,70,72.63571428571429,66.3123098816353,78.92929456500003,4.0793220489068664,7.819042429919647,2.8468034403609423,87.1541843491781,72.0140883787118,Low
40,60,52,100,98,100,91,100,20,50,69.53333333333333,64.41273950605903,67.72165386418047,1.7640783949131038,6.176065381949395,2.9738988558013038,64.15193789356212,70.9448006636479,Low
42,100,47,60,54,100,34,70,50,50,64.58095238095237,74.79907550621795,59.35876938862618,2.2818888775877277,7.251434180269687,3.4417318467451565,73.17208418219147,67.61117850982251,Low
54,70,31,50,52,70,39,60,31,50,68.08571428571429,56.96646250279138,89.51521824191728,4.164472067816222,7.883701553703279,2.0266623405326416,80.86286590768036,65.38297362016966,Low
50,50,38,50,57,60,26,70,37,50,76.42857142857143,74.99410488615267,79.18546673512428,3.770178636290029,5.774761590438754,2.5898985082086594,78.51931811849931,79.9175976379161,Low
84,100,31,50,46,70,55,80,41,80,66.34285714285714,68.13524119283996,76.12114442573493,4.2904721347752925,7.399431275838493,2.1053759116274526,81.57059490660095,65.34828750335403,Low
35,100,47,50,33,50,94,100,56,100,69.0,61.74134295817541,79.42152702215525,3.2245968245833945,7.252919114682774,2.843302940815183,78.6211503562013,73.71699763936428,Low
39,60,57,70,70,70,38,70,39,80,69.89285714285714,67.14665376171982,74.92984718693548,2.9344647911302886,6.736111191211823,1.7067991555903188,63.905624185899626,65.17913758824808,Low
19,50,42,50,88,100,33,50,95,100,74.2,70.67843622626741,64.99917812952327,2.3292063265416023,7.374065303546882,2.537184480805534,65.1638258864237,74.92849456351917,Low
49,100,53,100,27,60,22,50,46,60,53.53333333333334,56.25052513700927,80.46472424443535,1.394748691298641,7.263263880437229,0.9225900729889889,41.219860067319836,53.69714712632493,Medium
26,50,23,70,51,60,49,50,41,60,67.23809523809524,68.68896654388784,80.832132044435,2.1339149359952962,7.194502959353338,1.5626559323301876,55.04892188769834,65.34929970265667,Low
42,80,58,80,47,60,63,100,26,70,60.695238095238096,66.37501397667924,66.22084053496857,3.982533172505833,8.691725110253808,1.101964155004469,63.46705732859987,58.7878891436756,Medium
25,80,97,100,33,50,42,60,32,60,63.516666666666666,53.40504530765075,97.16415918617514,3.1704669739127995,6.449030414567712,2.496974837551238,76.39083403325789,63.30428253504588,Medium
50,50,21,70,53,60,46,50,24,50,71.66666666666666,71.50180161054699,77.90774890516597,3.27036950644913,6.593520378283306,1.8948219234626658,69.44268918963455,73.90592392767601,Low
52,80,29,70,46,70,48,70,34,50,61.74285714285715,65.85282093234709,66.45831644302945,1.8322615677344156,4.934812826240281,2.368263898543851,53.65108630708561,57.296029893705885,Medium
47,60,35,60,56,70,33,70,30,70,61.33333333333333,49.594974015548544,81.11048738592346,2.5276686751816877,8.616778818905017,2.4781221170825996,64.16895666123521,58.685612756571835,Medium
42,50,23,50,38,60,60,60,58,70,75.23809523809523,63.930530079158146,55.57362988618553,3.645988826876312,7.202672705338513,1.616759154110597,68.18484279848764,68.08150047639192,Low
27,50,45,80,83,100,51,80,17,50,58.2,70.44456941769009,67.78100426806127,2.160914139257847,6.458406118607136,2.4341635183813795,62.72887700319839,56.760765272728214,Medium
65,70,42,80,24,70,30,100,35,80,50.67857142857143,51.37581172422151,60.082932974263244,0.5,7.5861166308764805,2.839175954072936,49.40005283815569,49.22003424301728,High
46,50,65,100,59,60,56,60,35,50,83.73333333333332,80.41044894587391,92.39742218479809,4.737104309414914,7.116792466721153,1.7406111913214395,84.01689722584334,85.83817319108037,Minimal
50,70,36,50,43,50,42,100,70,80,71.78571428571429,52.45828052262236,74.99956879718799,3.7434797666137287,7.451803729596003,3.169390506827915,86.62865961413523,71.82041987803697,Low
44,50,46,50,31,60,27,60,74,80,73.83333333333334,74.57357968944382,61.67336093034351,1.2988512789782736,7.65984522981921,1.8831305427746563,47.98715431056365,69.54396046752336,Low
35,70,47,80,29,70,47,50,23,70,55.40714285714286,63.008629731402436,92.66262621597251,3.000534593025054,5.573114515926636,2.812182473332058,74.39343328516837,57.34222738847932,Medium
46,60,77,100,43,50,34,60,98,100,78.86666666666667,84.11029557643816,93.30546058970438,3.6447787890530448,8.46778535854423,2.3350917979271846,75.12925192877273,81.60892754886095,Minimal
35,70,61,100,33,60,42,50,15,50,56.0,63.44879928334299,78.80743603848292,2.5855282143959433,6.697611366325822,2.2130269843589043,65.86629559139678,52.30526844054723,Medium
48,100,58,60,44,100,31,70,75,100,61.590476190476195,70.25254313326516,74.51238013895852,2.94861194242611,7.063825008289235,2.6787447057642275,73.72480449579922,56.92944771333358,Medium
38,80,75,80,32,50,30,60,49,100,60.85,53.30489732035967,71.73538800292502,1.4948413644770977,5.382000367093642,1.8505824686437669,47.62777713150115,56.92043989978373,Medium
31,70,48,60,52,70,50,70,22,70,60.28571428571429,58.82303519914619,100.0,3.3222407837577705,8.664310192604388,3.1172775132650115,80.39518297022782,63.39433720082319,Medium
91,100,34,60,57,70,64,70,88,100,81.70476190476191,78.60345375686254,74.24608439120908,3.355890654168914,7.509503274794343,2.157833812504965,72.56185310585971,81.41426623041042,Minimal
41,70,53,60,54,60,91,100,29,60,75.24761904761905,87.91276349575082,77.38344925529151,1.9828392856570982,6.282702222547633,1.1282935701260892,48.84967348336102,71.52005321162333,Low
22,70,33,80,34,80,40,50,29,60,48.702380952380956,40.0,55.11504575376155,2.9019947629776195,7.597717525839233,3.3045342217900515,77.57679442305286,57.97895940324145,Medium
58,70,50,70,30,100,57,100,42,100,56.65714285714286,63.932908228437825,85.95997681072849,2.812191562997553,8.43914741398058,2.5914446726658373,68.63236003770675,61.03125858014378,Medium
42,50,36,50,50,100,35,70,89,100,69.0,69.66740939608916,76.83862140701301,3.8149713305258346,6.6677499505611495,1.736441770922327,73.19799315518291,71.6821523679921,Low
100,100,47,100,25,60,53,70,67,100,66.27619047619048,74.40598198821033,70.2649145703537,3.4423209949442435,7.347297793629042,1.9221305450698538,70.67100685717634,66.01728251317924,Low
49,50,34,80,41,70,31,70,71,80,66.42142857142858,59.199286512853,93.36032607132726,3.042152003913284,5.780103637467984,0.5989040347457149,52.746592993722714,59.74901932637246,Medium
45,70,52,80,63,70,27,60,72,100,67.25714285714285,78.81796674148853,100.0,2.622712786135684,8.054117272675501,3.111964293510259,73.34677079645942,64.50097226997391,Medium
25,70,41,70,73,80,77,80,34,50,69.95714285714286,70.00271591474913,88.5843673616076,4.125866397186878,6.60956880342449,1.5844856108684993,75.96195681671453,71.02250448672348,Low
45,70,24,50,21,70,24,80,45,80,45.707142857142856,59.61657063903894,73.62834922625643,2.597834662594258,7.376571617938584,3.2433283365718193,75.77446491428641,52.66674577070349,Medium
63,80,53,80,48,70,47,60,95,100,77.38095238095238,65.7978544460824,86.46557790523114,3.181332524741769,7.841804082201236,0.6087474951164529,56.547357989105336,77.47800015042348,Low
31,80,69,100,47,60,34,50,78,80,70.31666666666666,72.64026456333471,89.5901458388648,3.514548767926469,6.624781307196411,1.8668246974118168,72.77274923726934,71.4302707493492,Low
64,100,40,70,86,100,49,100,62,80,66.72857142857143,52.622129510083525,64.98303353018927,3.875893791459449,7.3468760447907195,2.3949228522448704,79.20646979006213,61.02897816689922,Medium
24,60,57,80,40,70,55,60,49,60,68.3452380952381,66.55197982777044,77.10203064955066,2.9258829601678453,7.52738566989467,2.699613659306018,73.9651692596937,66.7786097043921,Low
85,100,33,80,72,80,36,80,60,80,67.25,73.2074844981443,98.00685642755202,2.908683877665649,5.660864269111808,1.4355567265774,60.24309168518569,70.16906346006813,Low
64,70,46,80,15,50,59,60,85,100,72.45238095238095,64.43277095422346,73.9460421887404,3.7558978344555527,4.756625351848075,2.1391689197485664,71.34527176091522,68.42248833424328,Low
34,50,44,60,92,100,67,80,27,70,71.13095238095238,72.56782063615998,76.85244785372201,3.4481774252785926,6.220336411728807,2.347104680720186,75.63806584535999,63.84499178086176,Medium
35,100,33,70,40,50,62,80,27,50,58.72857142857142,52.482293697252295,84.82505909843528,1.4501692778781585,7.319938080194378,1.2730797634068494,45.71499632269361,54.65744159595185,Medium
51,100,67,100,20,50,30,70,32,70,49.31428571428572,57.572362172810685,82.3292915714403,2.3625428464708818,7.5322643163068435,1.1181662801308612,53.04002042316146,52.55674536235464,Medium
51,100,36,80,71,100,37,60,36,80,54.733333333333334,49.361386332831614,69.48338319865636,1.3416056128881713,7.2748918800295,1.2001977591294946,42.36637204004229,50.608875951547915,Medium
65,70,46,70,33,70,57,100,30,50,64.54285714285713,74.14767506886372,87.28694544420087,5.264803078673298,7.131452773391151,1.8613430765995618,89.99015609714868,69.86999092096707,Low
30,60,41,70,84,100,33,50,38,80,61.21428571428571,61.36324877401415,90.64078831465451,2.219000729244044,7.002030550754107,2.0450690294496967,61.70477641840286,59.74179389362587,Medium
32,80,49,50,54,70,46,50,56,80,75.42857142857143,76.34690206097862,81.03714220494122,4.057285888347136,8.711600629023124,3.529927527933439,89.97584838329986,79.56759482769766,Low
46,50,46,60,69,100,55,60,93,100,84.46666666666667,78.6287761872704,78.32849585868045,2.261724971150492,5.194621477404151,1.2027258109416388,49.47735740678935,76.686983251627,Low
57,60,59,70,40,80,58,70,25,80,68.67857142857142,78.35706497822076,99.92050987380179,0.5,7.102143386368872,1.798497353682618,42.97702452420636,69.02362651327965,Low
81,100,49,60,50,50,69,80,55,70,85.49761904761905,82.49811901386445,70.15438288504293,3.0229858980694306,7.2526708218846405,0.8892878873826444,56.13817614302504,81.60987366297374,Minimal
29,70,54,80,54,100,20,60,41,60,52.91904761904762,67.44851041420849,75.53273018857281,3.9896988078867572,7.897607533651866,2.6921588864010206,84.37184996173507,58.017259194004424,Medium
96,100,44,60,29,50,32,70,40,50,70.60952380952381,75.69908395268048,85.31927957607687,4.525285979609114,6.222172394904493,1.1653321255597309,75.43810900929614,68.41243837574171,Low
39,50,47,60,41,70,34,50,36,50,70.98095238095239,70.58517417308025,64.37312949180412,3.41794719611971,6.194284697287181,2.6206137739225412,76.82292264960293,75.64175585887928,Low
19,50,37,50,50,80,38,60,58,80,62.06666666666666,75.43259723272112,89.71867185993341,2.7399161827149117,7.945245170235269,2.373372987204146,70.10475888518391,65.7261698777026,Low
82,100,85,100,65,70,98,100,16,50,77.97142857142858,80.9348222116886,100.0,0.9068031368660909,7.640468925320137,1.9472203032873519,48.54023440153443,76.67661518446913,Low
48,60,48,80,24,80,30,100,35,50,54.0,52.22668768191538,81.75969541156955,3.169011559868898,7.208666624339429,1.052556039184704,60.39164553169299,55.053812373205474,Medium
28,50,35,100,66,70,44,100,56,100,57.05714285714286,52.055541130302686,90.7636932634457,2.360034319886555,7.248267951592675,3.469339704687524,77.37010957208537,54.294432193038936,Medium
49,100,70,70,21,60,28,50,36,100,55.2,48.46087204300772,77.52066464364744,3.732259403507067,7.172670257065278,1.5307749843488516,70.38241034292392,56.716977451465546,Medium
40,70,58,80,57,60,46,100,70,70,74.12857142857142,72.10873055744149,70.59495774650686,5.08192389100417,6.057550696790528,1.5555625764105068,83.43436044879745,75.47033333828996,Low
63,80,36,70,39,80,68,80,45,60,67.78571428571429,80.74387587934125,81.93221462605347,2.658279626955365,6.305366794046169,2.7152396778598353,71.92841451075735,68.00566799579006,Low
74,80,33,60,50,70,55,60,22,60,69.45238095238095,66.03156754132388,96.18951617802088,4.137580943828379,6.851379806090078,2.203406623792797,83.02882729401385,69.35167952107967,Low
35,60,49,60,24,50,29,80,23,70,51.421428571428564,55.18835932340782,89.96609549192105,1.7213583721236672,8.31248795147266,1.4221098084088002,46.43129135451677,49.30449929706338,High
42,70,34,50,33,70,62,70,29,70,61.02857142857143,72.57493768883887,92.84732671975024,2.1244770362311085,7.397559049000413,0.9654867649930818,50.18437068421693,62.815958913689755,Medium
46,80,42,50,42,60,31,60,47,60,68.3,75.64094988491594,99.86488535705953,2.4197262193841556,6.326616391129697,2.392966132329597,68.11341205284347,67.94134805453498,Low
80,80,35,60,31,70,32,50,46,70,66.46666666666667,58.77322692266513,70.25498081667722,1.8350972549242777,8.553692141750563,1.9037835278379718,50.41430590929021,64.14047450226394,Medium
44,60,35,70,35,80,72,100,31,50,60.21666666666666,64.66629784392339,73.41501039902218,0.6174467754986854,6.3289747247518084,2.5418876173491376,48.934844968380446,57.20834504629254,Medium
